TF,TF_id,gene,gene_id,effect,evidence,ev_level
arcA,b4401,ndh,b1109,-,"CHIP-SV, MSI",inf
arcA,b4401,nudJ,b1134,+,"CHIP-SV, MSI",inf
arcA,b4401,nudJ,b1134,-,"CHIP-SV, MSI",inf
arcA,b4401,rluE,b1135,+,"CHIP-SV, MSI",inf
arcA,b4401,rluE,b1135,-,"CHIP-SV, MSI",inf
arcA,b4401,icd,b1136,-,"[BPP, GEA, HIBSCS]",2
arcA,b4401,icd,b1136,-,"CHIP-SV, MSI",inf
arcA,b4401,iraM,b1160,+,[AIBSCS],1
arcA,b4401,dsbB,b1185,+,"CHIP-SV, MSI",inf
arcA,b4401,dhaM,b1198,+,"CHIP-SV, MSI",inf
arcA,b4401,dhaM,b1198,-,"CHIP-SV, MSI",inf
arcA,b4401,dhaL,b1199,+,"CHIP-SV, MSI",inf
arcA,b4401,dhaL,b1199,-,"CHIP-SV, MSI",inf
arcA,b4401,dhaK,b1200,+,"CHIP-SV, MSI",inf
arcA,b4401,dhaK,b1200,-,"CHIP-SV, MSI",inf
arcA,b4401,dhaR,b1201,+,"CHIP-SV, MSI",inf
arcA,b4401,dhaR,b1201,-,"CHIP-SV, MSI",inf
arcA,b4401,hemA,b1210,+,[GEA],1
arcA,b4401,prfA,b1211,+,[GEA],1
arcA,b4401,prmC,b1212,+,[GEA],1
arcA,b4401,oppA,b1243,-,"[AIBSCS, GEA]",1
arcA,b4401,oppA,b1243,+,"CHIP-SV, MSI",inf
arcA,b4401,oppB,b1244,-,"[AIBSCS, GEA]",1
arcA,b4401,oppB,b1244,+,"CHIP-SV, MSI",inf
arcA,b4401,oppC,b1245,-,"[AIBSCS, GEA]",1
arcA,b4401,oppC,b1245,+,"CHIP-SV, MSI",inf
arcA,b4401,oppD,b1246,-,"[AIBSCS, GEA]",1
arcA,b4401,oppD,b1246,+,"CHIP-SV, MSI",inf
arcA,b4401,oppF,b1247,-,"[AIBSCS, GEA]",1
arcA,b4401,oppF,b1247,+,"CHIP-SV, MSI",inf
arcA,b4401,ompW,b1256,-,"[AIBSCS, BPP, GEA]",1
arcA,b4401,acnA,b1276,-,"[GEA, HIBSCS]",1
arcA,b4401,puuA,b1297,-,"CHIP-SV, MSI",inf
arcA,b4401,puuA,b1297,+,"CHIP-SV, MSI",inf
arcA,b4401,puuA,b1297,-,"[AIBSCS, GEA]",1
arcA,b4401,puuP,b1296,-,"[AIBSCS, GEA]",1
arcA,b4401,puuD,b1298,-,"CHIP-SV, MSI",inf
arcA,b4401,puuD,b1298,-,"[AIBSCS, GEA]",1
arcA,b4401,puuR,b1299,-,"[AIBSCS, GEA]",1
arcA,b4401,puuC,b1300,-,"[AIBSCS, GEA]",1
arcA,b4401,puuB,b1301,-,"[AIBSCS, GEA]",1
arcA,b4401,puuE,b1302,-,"[AIBSCS, GEA]",1
arcA,b4401,puuR,b1299,-,"CHIP-SV, MSI",inf
arcA,b4401,tpx,b1324,-,"[GEA, HIBSCS]",1
arcA,b4401,tpx,b1324,-,"CHIP-SV, MSI",inf
arcA,b4401,ycjG,b1325,+,"CHIP-SV, MSI",inf
arcA,b4401,ycjG,b1325,-,"CHIP-SV, MSI",inf
arcA,b4401,ynaJ,b1332,-,"CHIP-SV, MSI",inf
arcA,b4401,fnr,b1334,-,[GEA],1
arcA,b4401,feaR,b1384,+,"CHIP-SV, MSI",inf
arcA,b4401,feaR,b1384,-,"CHIP-SV, MSI",inf
arcA,b4401,feaB,b1385,+,"CHIP-SV, MSI",inf
arcA,b4401,feaB,b1385,-,"CHIP-SV, MSI",inf
arcA,b4401,maoC,b1387,+,"CHIP-SV, MSI",inf
arcA,b4401,maoC,b1387,-,"CHIP-SV, MSI",inf
arcA,b4401,paaA,b1388,+,"CHIP-SV, MSI",inf
arcA,b4401,paaB,b1389,+,"CHIP-SV, MSI",inf
arcA,b4401,paaC,b1390,+,"CHIP-SV, MSI",inf
arcA,b4401,paaD,b1391,+,"CHIP-SV, MSI",inf
arcA,b4401,paaE,b1392,+,"CHIP-SV, MSI",inf
arcA,b4401,paaF,b1393,+,"CHIP-SV, MSI",inf
arcA,b4401,paaG,b1394,+,"CHIP-SV, MSI",inf
arcA,b4401,paaH,b1395,+,"CHIP-SV, MSI",inf
arcA,b4401,paaI,b1396,+,"CHIP-SV, MSI",inf
arcA,b4401,paaJ,b1397,+,"CHIP-SV, MSI",inf
arcA,b4401,paaK,b1398,+,"CHIP-SV, MSI",inf
arcA,b4401,paaA,b1388,-,"CHIP-SV, MSI",inf
arcA,b4401,paaB,b1389,-,"CHIP-SV, MSI",inf
arcA,b4401,paaC,b1390,-,"CHIP-SV, MSI",inf
arcA,b4401,paaD,b1391,-,"CHIP-SV, MSI",inf
arcA,b4401,paaE,b1392,-,"CHIP-SV, MSI",inf
arcA,b4401,paaF,b1393,-,"CHIP-SV, MSI",inf
arcA,b4401,paaG,b1394,-,"CHIP-SV, MSI",inf
arcA,b4401,paaH,b1395,-,"CHIP-SV, MSI",inf
arcA,b4401,paaI,b1396,-,"CHIP-SV, MSI",inf
arcA,b4401,paaJ,b1397,-,"CHIP-SV, MSI",inf
arcA,b4401,paaK,b1398,-,"CHIP-SV, MSI",inf
arcA,b4401,aldA,b1415,-,"[AIBSCS, BPP, HIBSCS, SM]",1
arcA,b4401,aldA,b1415,-,"CHIP-SV, MSI",inf
arcA,b4401,yncD,b1451,+,"CHIP-SV, MSI",inf
arcA,b4401,yncD,b1451,-,"CHIP-SV, MSI",inf
arcA,b4401,yncE,b1452,+,"CHIP-SV, MSI",inf
arcA,b4401,yncE,b1452,-,"CHIP-SV, MSI",inf
arcA,b4401,ddpF,b1483,+,"CHIP-SV, MSI",inf
arcA,b4401,ddpF,b1483,-,"CHIP-SV, MSI",inf
arcA,b4401,ddpD,b1484,+,"CHIP-SV, MSI",inf
arcA,b4401,ddpD,b1484,-,"CHIP-SV, MSI",inf
arcA,b4401,ddpC,b1485,+,"CHIP-SV, MSI",inf
arcA,b4401,ddpC,b1485,-,"CHIP-SV, MSI",inf
arcA,b4401,ddpB,b1486,+,"CHIP-SV, MSI",inf
arcA,b4401,ddpB,b1486,-,"CHIP-SV, MSI",inf
arcA,b4401,ddpA,b1487,+,"CHIP-SV, MSI",inf
arcA,b4401,ddpA,b1487,-,"CHIP-SV, MSI",inf
arcA,b4401,ddpX,b1488,+,"CHIP-SV, MSI",inf
arcA,b4401,ddpX,b1488,-,"CHIP-SV, MSI",inf
arcA,b4401,uxaB,b1521,+,"CHIP-SV, MSI",inf
arcA,b4401,uxaB,b1521,-,"CHIP-SV, MSI",inf
arcA,b4401,ydeA,b1528,-,"[AIBSCS, GEA]",1
arcA,b4401,pntB,b1602,+,"CHIP-SV, MSI",inf
arcA,b4401,pntA,b1603,+,"CHIP-SV, MSI",inf
arcA,b4401,ydgC,b1607,+,"CHIP-SV, MSI",inf
arcA,b4401,ydgC,b1607,-,"CHIP-SV, MSI",inf
arcA,b4401,rstA,b1608,+,"CHIP-SV, MSI",inf
arcA,b4401,rstA,b1608,-,"CHIP-SV, MSI",inf
arcA,b4401,rstB,b1609,+,"CHIP-SV, MSI",inf
arcA,b4401,rstB,b1609,-,"CHIP-SV, MSI",inf
arcA,b4401,fumC,b1611,-,[GEA],1
arcA,b4401,fumC,b1611,+,"CHIP-SV, MSI",inf
arcA,b4401,fumC,b1611,-,"CHIP-SV, MSI",inf
arcA,b4401,fumA,b1612,-,[GEA],1
arcA,b4401,fumA,b1612,-,"CHIP-SV, MSI",inf
arcA,b4401,manA,b1613,+,"CHIP-SV, MSI",inf
arcA,b4401,manA,b1613,-,"CHIP-SV, MSI",inf
arcA,b4401,astE,b1744,-,"CHIP-SV, MSI",inf
arcA,b4401,astB,b1745,-,"CHIP-SV, MSI",inf
arcA,b4401,astD,b1746,-,"CHIP-SV, MSI",inf
arcA,b4401,astA,b1747,-,"CHIP-SV, MSI",inf
arcA,b4401,astC,b1748,-,"CHIP-SV, MSI",inf
arcA,b4401,xthA,b1749,-,"CHIP-SV, MSI",inf
arcA,b4401,msrB,b1778,-,"CHIP-SV, MSI",inf
arcA,b4401,gapA,b1779,-,"CHIP-SV, MSI",inf
arcA,b4401,yeaD,b1780,-,"CHIP-SV, MSI",inf
arcA,b4401,fadD,b1805,-,"[AIBSCS, BPP]",1
arcA,b4401,fadD,b1805,-,"CHIP-SV, MSI",inf
arcA,b4401,flhC,b1891,+,"CHIP-SV, MSI",inf
arcA,b4401,flhD,b1892,+,"CHIP-SV, MSI",inf
arcA,b4401,insB-5,b1893,+,"CHIP-SV, MSI",inf
arcA,b4401,insB-5,b1893,-,"CHIP-SV, MSI",inf
arcA,b4401,insA-5,b1894,+,"CHIP-SV, MSI",inf
arcA,b4401,insA-5,b1894,-,"CHIP-SV, MSI",inf
arcA,b4401,uspC,b1895,+,"CHIP-SV, MSI",inf
arcA,b4401,uspC,b1895,-,"CHIP-SV, MSI",inf
arcA,b4401,yecR,b1904,+,"CHIP-SV, MSI",inf
arcA,b4401,yecR,b1904,-,"CHIP-SV, MSI",inf
arcA,b4401,gatD,b2091,-,"[AIBSCS, GEA]",1
arcA,b4401,gatC,b2092,-,"[AIBSCS, GEA]",1
arcA,b4401,gatB,b2093,-,"[AIBSCS, GEA]",1
arcA,b4401,gatA,b2094,-,"[AIBSCS, GEA]",1
arcA,b4401,gatZ,b2095,-,"[AIBSCS, GEA]",1
arcA,b4401,gatY,b2096,-,"[AIBSCS, GEA]",1
arcA,b4401,mglA,b2149,-,"CHIP-SV, MSI",inf
arcA,b4401,mglB,b2150,-,"CHIP-SV, MSI",inf
arcA,b4401,mglC,b2148,-,"CHIP-SV, MSI",inf
arcA,b4401,yeiB,b2152,-,"CHIP-SV, MSI",inf
arcA,b4401,folE,b2153,-,"CHIP-SV, MSI",inf
arcA,b4401,yeiG,b2154,+,"CHIP-SV, MSI",inf
arcA,b4401,yeiG,b2154,-,"CHIP-SV, MSI",inf
arcA,b4401,cirA,b2155,-,"CHIP-SV, MSI",inf
arcA,b4401,yeiQ,b2172,+,"CHIP-SV, MSI",inf
arcA,b4401,yeiQ,b2172,-,"CHIP-SV, MSI",inf
arcA,b4401,yejG,b2181,-,"CHIP-SV, MSI",inf
arcA,b4401,rplY,b2185,+,"CHIP-SV, MSI",inf
arcA,b4401,proL,b2189,+,"CHIP-SV, MSI",inf
arcA,b4401,proL,b2189,-,"CHIP-SV, MSI",inf
arcA,b4401,mqo,b2210,-,"CHIP-SV, MSI",inf
arcA,b4401,ompC,b2215,+,"CHIP-SV, MSI",inf
arcA,b4401,rcsD,b2216,+,"CHIP-SV, MSI",inf
arcA,b4401,rcsB,b2217,+,"CHIP-SV, MSI",inf
arcA,b4401,glpA,b2241,-,[GEA],1
arcA,b4401,glpB,b2242,-,[GEA],1
arcA,b4401,glpC,b2243,-,[GEA],1
arcA,b4401,yfbM,b2272,+,"CHIP-SV, MSI",inf
arcA,b4401,yfbM,b2272,-,"CHIP-SV, MSI",inf
arcA,b4401,nuoN,b2276,-,"[BCE, GEA, SM]",1
arcA,b4401,nuoN,b2276,-,"CHIP-SV, MSI",inf
arcA,b4401,nuoM,b2277,-,"[BCE, GEA, SM]",1
arcA,b4401,nuoM,b2277,-,"CHIP-SV, MSI",inf
arcA,b4401,nuoL,b2278,-,"[BCE, GEA, SM]",1
arcA,b4401,nuoL,b2278,-,"CHIP-SV, MSI",inf
arcA,b4401,nuoK,b2279,-,"[BCE, GEA, SM]",1
arcA,b4401,nuoK,b2279,-,"CHIP-SV, MSI",inf
arcA,b4401,nuoJ,b2280,-,"[BCE, GEA, SM]",1
arcA,b4401,nuoJ,b2280,-,"CHIP-SV, MSI",inf
arcA,b4401,nuoI,b2281,-,"[BCE, GEA, SM]",1
arcA,b4401,nuoI,b2281,-,"CHIP-SV, MSI",inf
arcA,b4401,nuoH,b2282,-,"[BCE, GEA, SM]",1
arcA,b4401,nuoH,b2282,-,"CHIP-SV, MSI",inf
arcA,b4401,nuoG,b2283,-,"[BCE, GEA, SM]",1
arcA,b4401,nuoG,b2283,-,"CHIP-SV, MSI",inf
arcA,b4401,nuoF,b2284,-,"[BCE, GEA, SM]",1
arcA,b4401,nuoF,b2284,-,"CHIP-SV, MSI",inf
arcA,b4401,nuoE,b2285,-,"[BCE, GEA, SM]",1
arcA,b4401,nuoE,b2285,-,"CHIP-SV, MSI",inf
arcA,b4401,nuoC,b2286,-,"[BCE, GEA, SM]",1
arcA,b4401,nuoC,b2286,-,"CHIP-SV, MSI",inf
arcA,b4401,nuoB,b2287,-,"[BCE, GEA, SM]",1
arcA,b4401,nuoB,b2287,-,"CHIP-SV, MSI",inf
arcA,b4401,nuoA,b2288,-,"[BCE, GEA, SM]",1
arcA,b4401,nuoA,b2288,-,"CHIP-SV, MSI",inf
arcA,b4401,ackA,b2296,+,[GEA],1
arcA,b4401,hisP,b2306,-,"CHIP-SV, MSI",inf
arcA,b4401,hisM,b2307,-,"CHIP-SV, MSI",inf
arcA,b4401,hisQ,b2308,-,"CHIP-SV, MSI",inf
arcA,b4401,hisJ,b2309,-,"CHIP-SV, MSI",inf
arcA,b4401,argT,b2310,-,"CHIP-SV, MSI",inf
arcA,b4401,fadJ,b2341,-,"[AIBSCS, BPP, GEA]",1
arcA,b4401,fadJ,b2341,-,"CHIP-SV, MSI",inf
arcA,b4401,fadI,b2342,-,"[AIBSCS, BPP, GEA]",1
arcA,b4401,fadI,b2342,-,"CHIP-SV, MSI",inf
arcA,b4401,yfcZ,b2343,-,"CHIP-SV, MSI",inf
arcA,b4401,fadL,b2344,-,"[AIBSCS, BPP]",1
arcA,b4401,yfdZ,b2379,+,"CHIP-SV, MSI",inf
arcA,b4401,yfdZ,b2379,-,"CHIP-SV, MSI",inf
arcA,b4401,ypdA,b2380,+,"CHIP-SV, MSI",inf
arcA,b4401,ypdA,b2380,-,"CHIP-SV, MSI",inf
arcA,b4401,ypdB,b2381,+,"CHIP-SV, MSI",inf
arcA,b4401,ypdB,b2381,-,"CHIP-SV, MSI",inf
arcA,b4401,ypdC,b2382,+,"CHIP-SV, MSI",inf
arcA,b4401,ypdC,b2382,-,"CHIP-SV, MSI",inf
arcA,b4401,mntH,b2392,-,"CHIP-SV, MSI",inf
arcA,b4401,nupC,b2393,+,"CHIP-SV, MSI",inf
arcA,b4401,yffQ,b2448,+,"CHIP-SV, MSI",inf
arcA,b4401,yffQ,b2448,-,"CHIP-SV, MSI",inf
arcA,b4401,yffR,b2449,+,"CHIP-SV, MSI",inf
arcA,b4401,yffR,b2449,-,"CHIP-SV, MSI",inf
arcA,b4401,guaA,b2507,+,"CHIP-SV, MSI",inf
arcA,b4401,guaB,b2508,+,"CHIP-SV, MSI",inf
arcA,b4401,guaA,b2507,-,"CHIP-SV, MSI",inf
arcA,b4401,guaB,b2508,-,"CHIP-SV, MSI",inf
arcA,b4401,xseA,b2509,+,"CHIP-SV, MSI",inf
arcA,b4401,ndk,b2518,-,"CHIP-SV, MSI",inf
arcA,b4401,trmJ,b2532,+,"CHIP-SV, MSI",inf
arcA,b4401,trmJ,b2532,-,"CHIP-SV, MSI",inf
arcA,b4401,suhB,b2533,+,"CHIP-SV, MSI",inf
arcA,b4401,suhB,b2533,-,"CHIP-SV, MSI",inf
arcA,b4401,hcaR,b2537,+,"CHIP-SV, MSI",inf
arcA,b4401,hcaR,b2537,-,"CHIP-SV, MSI",inf
arcA,b4401,hcaE,b2538,+,"CHIP-SV, MSI",inf
arcA,b4401,hcaE,b2538,-,"CHIP-SV, MSI",inf
arcA,b4401,hcaF,b2539,+,"CHIP-SV, MSI",inf
arcA,b4401,hcaF,b2539,-,"CHIP-SV, MSI",inf
arcA,b4401,hcaC,b2540,+,"CHIP-SV, MSI",inf
arcA,b4401,hcaC,b2540,-,"CHIP-SV, MSI",inf
arcA,b4401,hcaB,b2541,+,"CHIP-SV, MSI",inf
arcA,b4401,hcaB,b2541,-,"CHIP-SV, MSI",inf
arcA,b4401,hcaD,b2542,+,"CHIP-SV, MSI",inf
arcA,b4401,hcaD,b2542,-,"CHIP-SV, MSI",inf
arcA,b4401,grcA,b2579,+,"[GEA, HIBSCS]",1
arcA,b4401,yfiF,b2581,+,"CHIP-SV, MSI",inf
arcA,b4401,kgtP,b2587,-,"CHIP-SV, MSI",inf
arcA,b4401,ssrA,b2621,+,"CHIP-SV, MSI",inf
arcA,b4401,ssrA,b2621,-,"CHIP-SV, MSI",inf
arcA,b4401,csiD,b2659,-,"CHIP-SV, MSI",inf
arcA,b4401,gabD,b2661,-,"CHIP-SV, MSI",inf
arcA,b4401,gabP,b2663,-,"CHIP-SV, MSI",inf
arcA,b4401,gabT,b2662,-,"CHIP-SV, MSI",inf
arcA,b4401,lhgO,b2660,-,"CHIP-SV, MSI",inf
arcA,b4401,rpoS,b2741,-,"[BPP, GEA]",2
arcA,b4401,yqcA,b2790,-,"CHIP-SV, MSI",inf
arcA,b4401,truC,b2791,-,"CHIP-SV, MSI",inf
arcA,b4401,yqcC,b2792,-,"CHIP-SV, MSI",inf
arcA,b4401,gcvA,b2808,+,"CHIP-SV, MSI",inf
arcA,b4401,gcvA,b2808,-,"CHIP-SV, MSI",inf
arcA,b4401,glcA,b2975,-,"CHIP-SV, MSI",inf
arcA,b4401,glcB,b2976,-,"CHIP-SV, MSI",inf
arcA,b4401,glcD,b2979,-,"CHIP-SV, MSI",inf
arcA,b4401,glcE,b4468,-,"CHIP-SV, MSI",inf
arcA,b4401,glcF,b4467,-,"CHIP-SV, MSI",inf
arcA,b4401,glcG,b2977,-,"CHIP-SV, MSI",inf
arcA,b4401,glcD,b2979,-,"[AIBSCS, BPP, GEA]",1
arcA,b4401,glcE,b4468,-,"[AIBSCS, BPP, GEA]",1
arcA,b4401,glcF,b4467,-,"[AIBSCS, BPP, GEA]",1
arcA,b4401,glcG,b2977,-,"[AIBSCS, BPP, GEA]",1
arcA,b4401,glcB,b2976,-,"[AIBSCS, BPP, GEA]",1
arcA,b4401,glcA,b2975,-,"[AIBSCS, BPP, GEA]",1
arcA,b4401,glcC,b2980,-,"CHIP-SV, MSI",inf
arcA,b4401,hybG,b2990,+,"CHIP-SV, MSI",inf
arcA,b4401,hybF,b2991,+,"CHIP-SV, MSI",inf
arcA,b4401,hybE,b2992,+,"CHIP-SV, MSI",inf
arcA,b4401,hybD,b2993,+,"CHIP-SV, MSI",inf
arcA,b4401,hybC,b2994,+,"CHIP-SV, MSI",inf
arcA,b4401,hybB,b2995,+,"CHIP-SV, MSI",inf
arcA,b4401,hybA,b2996,+,"CHIP-SV, MSI",inf
arcA,b4401,hybO,b2997,+,"CHIP-SV, MSI",inf
arcA,b4401,hybO,b2997,-,"[GEA, HIBSCS]",1
arcA,b4401,hybA,b2996,-,"[GEA, HIBSCS]",1
arcA,b4401,hybB,b2995,-,"[GEA, HIBSCS]",1
arcA,b4401,hybC,b2994,-,"[GEA, HIBSCS]",1
arcA,b4401,hybD,b2993,-,"[GEA, HIBSCS]",1
arcA,b4401,hybE,b2992,-,"[GEA, HIBSCS]",1
arcA,b4401,hybF,b2991,-,"[GEA, HIBSCS]",1
arcA,b4401,hybG,b2990,-,"[GEA, HIBSCS]",1
arcA,b4401,yghW,b2998,+,"CHIP-SV, MSI",inf
arcA,b4401,ygjD,b3064,+,"CHIP-SV, MSI",inf
arcA,b4401,ygjD,b3064,-,"CHIP-SV, MSI",inf
arcA,b4401,dnaG,b3066,+,"CHIP-SV, MSI",inf
arcA,b4401,rpoD,b3067,+,"CHIP-SV, MSI",inf
arcA,b4401,rpsU,b3065,+,"CHIP-SV, MSI",inf
arcA,b4401,aer,b3072,-,"CHIP-SV, MSI",inf
arcA,b4401,ygjG,b3073,-,"CHIP-SV, MSI",inf
arcA,b4401,ygjG,b3073,+,"CHIP-SV, MSI",inf
arcA,b4401,fadH,b3081,-,"[GEA, HIBSCS]",1
arcA,b4401,fadH,b3081,+,"CHIP-SV, MSI",inf
arcA,b4401,fadH,b3081,-,"CHIP-SV, MSI",inf
arcA,b4401,sstT,b3089,+,"CHIP-SV, MSI",inf
arcA,b4401,uxaA,b3091,+,"CHIP-SV, MSI",inf
arcA,b4401,uxaA,b3091,-,"CHIP-SV, MSI",inf
arcA,b4401,uxaC,b3092,+,"CHIP-SV, MSI",inf
arcA,b4401,uxaC,b3092,-,"CHIP-SV, MSI",inf
arcA,b4401,exuT,b3093,+,"CHIP-SV, MSI",inf
arcA,b4401,exuT,b3093,-,"CHIP-SV, MSI",inf
arcA,b4401,nlpI,b3163,+,"CHIP-SV, MSI",inf
arcA,b4401,pnp,b3164,+,"CHIP-SV, MSI",inf
arcA,b4401,pnp,b3164,-,"CHIP-SV, MSI",inf
arcA,b4401,rpsO,b3165,+,"CHIP-SV, MSI",inf
arcA,b4401,rpsO,b3165,-,"CHIP-SV, MSI",inf
arcA,b4401,infB,b3168,+,"CHIP-SV, MSI",inf
arcA,b4401,metY,b3171,+,"CHIP-SV, MSI",inf
arcA,b4401,nusA,b3169,+,"CHIP-SV, MSI",inf
arcA,b4401,rbfA,b3167,+,"CHIP-SV, MSI",inf
arcA,b4401,rimP,b3170,+,"CHIP-SV, MSI",inf
arcA,b4401,truB,b3166,+,"CHIP-SV, MSI",inf
arcA,b4401,argG,b3172,+,"CHIP-SV, MSI",inf
arcA,b4401,argG,b3172,-,"CHIP-SV, MSI",inf
arcA,b4401,leuU,b3174,+,"CHIP-SV, MSI",inf
arcA,b4401,secG,b3175,+,"CHIP-SV, MSI",inf
arcA,b4401,rpmA,b3185,+,"CHIP-SV, MSI",inf
arcA,b4401,rplU,b3186,+,"CHIP-SV, MSI",inf
arcA,b4401,yhcC,b3211,+,"CHIP-SV, MSI",inf
arcA,b4401,yhcC,b3211,-,"CHIP-SV, MSI",inf
arcA,b4401,gltB,b3212,+,"CHIP-SV, MSI",inf
arcA,b4401,gltD,b3213,+,"CHIP-SV, MSI",inf
arcA,b4401,gltF,b3214,+,"CHIP-SV, MSI",inf
arcA,b4401,gltB,b3212,-,"CHIP-SV, MSI",inf
arcA,b4401,gltD,b3213,-,"CHIP-SV, MSI",inf
arcA,b4401,gltF,b3214,-,"CHIP-SV, MSI",inf
arcA,b4401,mdh,b3236,-,"[BCE, GEA]",1
arcA,b4401,mdh,b3236,-,"CHIP-SV, MSI",inf
arcA,b4401,argR,b3237,+,"CHIP-SV, MSI",inf
arcA,b4401,rpsQ,b3311,-,"[AIBSCS, GEA]",1
arcA,b4401,rpmC,b3312,-,"[AIBSCS, GEA]",1
arcA,b4401,rplP,b3313,-,"[AIBSCS, GEA]",1
arcA,b4401,rpsC,b3314,-,"[AIBSCS, GEA]",1
arcA,b4401,rplV,b3315,-,"[AIBSCS, GEA]",1
arcA,b4401,rpsS,b3316,-,"[AIBSCS, GEA]",1
arcA,b4401,rplB,b3317,-,"[AIBSCS, GEA]",1
arcA,b4401,rplW,b3318,-,"[AIBSCS, GEA]",1
arcA,b4401,rplD,b3319,-,"[AIBSCS, GEA]",1
arcA,b4401,rplC,b3320,-,"[AIBSCS, GEA]",1
arcA,b4401,rpsJ,b3321,-,"[AIBSCS, GEA]",1
arcA,b4401,nudE,b3397,-,"CHIP-SV, MSI",inf
arcA,b4401,yrfF,b3398,+,"CHIP-SV, MSI",inf
arcA,b4401,yhgE,b3402,+,"CHIP-SV, MSI",inf
arcA,b4401,pck,b3403,+,"CHIP-SV, MSI",inf
arcA,b4401,pck,b3403,-,"CHIP-SV, MSI",inf
arcA,b4401,feoA,b3408,+,"CHIP-SV, MSI",inf
arcA,b4401,feoB,b3409,+,"CHIP-SV, MSI",inf
arcA,b4401,feoC,b3410,+,"CHIP-SV, MSI",inf
arcA,b4401,feoA,b3408,-,"CHIP-SV, MSI",inf
arcA,b4401,feoB,b3409,-,"CHIP-SV, MSI",inf
arcA,b4401,feoC,b3410,-,"CHIP-SV, MSI",inf
arcA,b4401,glpR,b3423,-,"CHIP-SV, MSI",inf
arcA,b4401,glpR,b3423,+,"CHIP-SV, MSI",inf
arcA,b4401,glpG,b3424,-,"CHIP-SV, MSI",inf
arcA,b4401,glpG,b3424,+,"CHIP-SV, MSI",inf
arcA,b4401,glpE,b3425,-,"CHIP-SV, MSI",inf
arcA,b4401,glpE,b3425,+,"CHIP-SV, MSI",inf
arcA,b4401,glpD,b3426,-,[GEA],1
arcA,b4401,glpD,b3426,-,"CHIP-SV, MSI",inf
arcA,b4401,ugpQ,b3449,-,"CHIP-SV, MSI",inf
arcA,b4401,ugpC,b3450,-,"CHIP-SV, MSI",inf
arcA,b4401,ugpE,b3451,-,"CHIP-SV, MSI",inf
arcA,b4401,ugpA,b3452,-,"CHIP-SV, MSI",inf
arcA,b4401,ugpB,b3453,-,"CHIP-SV, MSI",inf
arcA,b4401,yhhJ,b3485,+,"CHIP-SV, MSI",inf
arcA,b4401,rbbA,b3486,+,"CHIP-SV, MSI",inf
arcA,b4401,yhiI,b3487,+,"CHIP-SV, MSI",inf
arcA,b4401,gadE,b3512,+,"[BPP, GEA]",2
arcA,b4401,gadW,b3515,+,"CHIP-SV, MSI",inf
arcA,b4401,gadX,b3516,+,"CHIP-SV, MSI",inf
arcA,b4401,gadA,b3517,+,"[AIBSCS, GEA]",1
arcA,b4401,gadX,b3516,+,"[AIBSCS, GEA]",1
arcA,b4401,yhjE,b3523,-,"CHIP-SV, MSI",inf
arcA,b4401,dctA,b3528,-,[GEA],1
arcA,b4401,dppA,b3544,+,"CHIP-SV, MSI",inf
arcA,b4401,dppB,b3543,+,"CHIP-SV, MSI",inf
arcA,b4401,dppC,b3542,+,"CHIP-SV, MSI",inf
arcA,b4401,dppD,b3541,+,"CHIP-SV, MSI",inf
arcA,b4401,dppF,b3540,+,"CHIP-SV, MSI",inf
arcA,b4401,dppA,b3544,-,"CHIP-SV, MSI",inf
arcA,b4401,dppB,b3543,-,"CHIP-SV, MSI",inf
arcA,b4401,dppC,b3542,-,"CHIP-SV, MSI",inf
arcA,b4401,dppD,b3541,-,"CHIP-SV, MSI",inf
arcA,b4401,dppF,b3540,-,"CHIP-SV, MSI",inf
arcA,b4401,yhjX,b3547,+,"CHIP-SV, MSI",inf
arcA,b4401,yhjX,b3547,-,"CHIP-SV, MSI",inf
arcA,b4401,yiaG,b3555,-,"CHIP-SV, MSI",inf
arcA,b4401,cspA,b3556,-,"CHIP-SV, MSI",inf
arcA,b4401,xylR,b3569,+,"[AIBSCS, GEA]",1
arcA,b4401,avtA,b3572,+,"CHIP-SV, MSI",inf
arcA,b4401,avtA,b3572,-,"CHIP-SV, MSI",inf
arcA,b4401,lldP,b3603,-,"[AIBSCS, BPP, GEA, HIBSCS]",1
arcA,b4401,lldP,b3603,+,"CHIP-SV, MSI",inf
arcA,b4401,lldP,b3603,-,"CHIP-SV, MSI",inf
arcA,b4401,lldR,b3604,-,"[AIBSCS, BPP, GEA, HIBSCS]",1
arcA,b4401,lldR,b3604,+,"CHIP-SV, MSI",inf
arcA,b4401,lldR,b3604,-,"CHIP-SV, MSI",inf
arcA,b4401,lldD,b3605,-,"[AIBSCS, BPP, GEA, HIBSCS]",1
arcA,b4401,lldD,b3605,+,"CHIP-SV, MSI",inf
arcA,b4401,lldD,b3605,-,"CHIP-SV, MSI",inf
arcA,b4401,mutM,b3635,+,"CHIP-SV, MSI",inf
arcA,b4401,rpmB,b3637,+,"CHIP-SV, MSI",inf
arcA,b4401,rpmG,b3636,+,"CHIP-SV, MSI",inf
arcA,b4401,nepI,b3662,+,"CHIP-SV, MSI",inf
arcA,b4401,nepI,b3662,-,"CHIP-SV, MSI",inf
arcA,b4401,recF,b3700,+,"CHIP-SV, MSI",inf
arcA,b4401,recF,b3700,-,"CHIP-SV, MSI",inf
arcA,b4401,dnaN,b3701,+,"CHIP-SV, MSI",inf
